Age,ContractDuration,MonthlySubscriptionCost,CustomerServiceInteractions,InternetUsage(GB),TotalAmountSpent,PaymentMethod,Churn
29,33,43.86934683299703,1,32.25397397210398,418.03787152964543,BankTransfer,0
44,10,91.54196445162297,8,14.631426721163942,325.5245281531807,BankTransfer,0
60,33,21.592165128036484,7,44.469332702752155,378.5741113350005,CreditCard,0
37,26,36.57478397244969,5,66.60113793858797,229.92964060577987,BankTransfer,0
19,20,63.863068117144906,2,96.31418934921825,264.1956419921729,BankTransfer,0
78,1,35.644707272701424,1,3.4667180819458965,290.9264656484718,CreditCard,0
80,26,50.25632155664212,9,55.20664459549215,109.84574265045765,PayPal,1
29,30,67.5271810268795,3,9.843246910261637,148.8341460814974,PayPal,0
67,30,90.99460904432914,0,3.045564007075141,220.4324079777571,CreditCard,1
81,21,86.50157600537717,0,59.779658125564424,436.6747304482956,CreditCard,0
27,19,83.0566887763753,1,70.32676429554957,363.37536559290794,CreditCard,0
42,1,68.64258983757566,7,63.46263311675956,494.6046319110292,BankTransfer,0
44,2,82.07762062075345,3,53.249184316577534,234.53074838112957,BankTransfer,0
70,23,33.04689512910053,6,92.52630243033042,290.5803282295378,PayPal,0
72,19,86.86873360174259,7,58.182550736178214,494.6387224849527,CreditCard,0
47,9,44.57745457370351,6,5.459644712015144,413.7594406150567,BankTransfer,0
19,22,33.39578576136181,0,57.293853880854975,441.0182033243795,BankTransfer,0
18,19,51.22790180430311,5,16.36222994475477,113.08268475452232,BankTransfer,0
33,13,27.53631225803492,8,14.558969770099683,449.8485719031759,CreditCard,0
51,16,89.57784195890825,4,42.726176965093146,118.3809030370113,BankTransfer,1
50,30,47.26809330136561,9,97.41611139931763,314.73330077274136,BankTransfer,0
48,16,32.61861534795463,3,81.8368968856378,368.5909352832462,BankTransfer,0
65,8,93.06662953343842,7,52.63462271270966,252.30085318014625,PayPal,0
76,24,28.065763186403238,5,1.462875211628678,68.09554810034166,BankTransfer,1
25,32,84.12625835318003,5,9.043369032606051,81.72212652303868,PayPal,0
48,22,83.44125420326166,5,92.14475832506524,141.07735038117096,CreditCard,0
48,15,89.64495217033486,7,21.816719589806766,61.22260273628666,CreditCard,1
59,26,40.87034048938912,2,9.113497714675633,378.8075572603691,CreditCard,0
26,19,98.23094261633761,3,2.573460892664725,198.15817842507036,PayPal,0
83,5,55.683922434132604,9,52.82397394560682,192.13065785787683,CreditCard,1
26,32,63.10788816457308,0,54.819036706548715,185.27362039245483,PayPal,0
67,34,39.154549676107564,2,61.551640426573094,363.58127874226517,PayPal,0
82,7,89.67545462654715,4,86.03300850519182,377.6305530451563,PayPal,0
68,34,49.88215408401476,1,66.43431021414744,100.33298689419661,PayPal,1
66,23,95.43939532839919,6,82.38841414200098,367.93068731725765,PayPal,0
47,10,27.167506964863257,9,82.51028699657942,197.4442228791374,CreditCard,0
44,24,69.54657962861904,1,34.065643396633526,191.72619425698787,CreditCard,0
32,24,45.39189310879519,8,24.676774262217826,392.28622816219325,PayPal,0
37,32,72.21083923109177,6,15.554690324313059,301.08606159196177,BankTransfer,0
26,15,98.11872256254414,2,96.28878332867599,432.57229206728584,BankTransfer,0
57,10,37.91983377705694,4,37.59297205708052,116.38821066978349,CreditCard,1
47,25,97.3252186678807,0,28.73904661475718,384.1438316585905,PayPal,0
41,4,25.402965064049823,4,67.01581030254155,53.372497928695836,BankTransfer,0
58,6,96.23718273503957,4,27.968111759194556,281.55891554341974,CreditCard,0
19,11,75.35926586343099,0,77.95513487073778,145.16826418005013,CreditCard,0
48,29,20.81354007694655,4,5.907388260327517,332.60065118285314,BankTransfer,0
59,32,79.24765174876492,5,76.55151688732806,210.7636201208592,PayPal,0
80,23,37.5533681446176,5,34.81453569741561,381.33694958275566,PayPal,0
55,9,79.03068773183438,9,15.426572538184246,490.1798866665693,BankTransfer,0
61,11,47.23570118025652,4,91.66676636270793,109.44247650422746,PayPal,0
77,22,96.67429266416677,6,25.682499414024484,246.71576449425172,CreditCard,0
54,31,67.93148120697008,6,43.26260813546243,397.86958503510976,CreditCard,0
50,19,78.22396867811491,6,56.53419567453405,175.8350042244407,CreditCard,0
34,31,35.759950323268484,9,58.32912207443518,451.57937836115417,CreditCard,0
53,29,73.2154626511163,6,89.51316781157368,157.32330280599183,PayPal,0
21,32,71.1096152313923,0,38.556799660447126,63.33883648113995,BankTransfer,0
57,31,93.18582478026867,9,57.34689840164391,424.57318338679477,BankTransfer,0
55,33,28.517072361417803,8,4.960861946215466,181.74200314276575,BankTransfer,0
21,29,56.365689396164726,5,6.651607440439067,224.77850505898186,PayPal,0
58,5,64.98309918143089,4,87.05062515462907,413.05178009880945,CreditCard,0
76,2,66.14936180381062,5,68.16104563025337,283.26582112808524,CreditCard,0
19,35,88.49675917696152,4,80.07576457915114,141.05946349596093,PayPal,0
21,35,40.791137875986294,1,80.53415855957446,277.47163672042484,CreditCard,0
29,23,52.04222062399454,5,92.70386466493834,433.9977553310165,CreditCard,0
21,7,33.826346272483825,3,99.63810086910063,227.758018784014,CreditCard,0
77,26,67.70392744173954,9,70.3794906641617,231.09702820048085,BankTransfer,0
30,20,89.73182205277939,8,82.73801930402897,232.28566100374704,PayPal,0
57,10,58.1932870222969,4,82.79355784187965,172.50850007724114,PayPal,0
68,35,27.16713502397208,5,49.7513571780718,304.4154375631649,CreditCard,0
18,23,34.87181268932508,7,54.41026036360963,207.61536907894396,CreditCard,0
72,29,39.30791091488575,3,90.95387802881699,317.18847657996156,CreditCard,0
72,24,48.72767963437846,0,51.86342705499635,304.87412948966306,BankTransfer,0
77,5,91.447171460942,3,36.80030466135863,347.21952618520334,PayPal,0
83,24,47.609607493009,2,73.5612263815493,320.30458046214244,BankTransfer,0
31,18,23.453484041576786,6,47.7324763579776,173.2926127899868,BankTransfer,0
74,9,45.59101316130607,9,98.46723032168735,488.8690652905894,CreditCard,0
48,10,80.07938000906994,4,68.91368975820573,277.09724949236715,CreditCard,0
41,2,35.0863249319811,9,86.22714902695466,326.80925814728477,BankTransfer,0
53,32,60.36011756372155,6,88.36203490039186,262.13342585618,PayPal,0
51,16,67.83804926827544,0,28.264538909808714,143.9711374988644,CreditCard,0
24,18,88.08057468989747,2,88.39658162221902,293.04744713854745,BankTransfer,0
42,6,90.37982368232161,9,81.45627509016636,311.7143052426357,BankTransfer,0
52,8,43.75248351271411,6,95.01697906892149,152.4226792401029,PayPal,0
75,3,92.99460549652291,3,2.9058431635227255,383.33683866114137,PayPal,0
42,28,81.17514571720939,8,96.00086570153586,406.31525844717055,CreditCard,0
23,35,47.14591942981957,8,48.52094260974368,197.62598116969193,PayPal,0
66,7,89.78170743368057,7,59.18751592237843,352.0866144354633,BankTransfer,0
43,25,20.00260603639564,9,90.2333870590477,353.1999289568658,BankTransfer,0
56,13,31.90563915245166,1,33.010907963041205,161.49228002162397,BankTransfer,0
18,14,55.87869361655425,4,56.827953255439176,90.49687411407564,CreditCard,0
77,30,27.4213638846133,2,48.46814962745978,267.5084714954123,CreditCard,0
68,30,29.292079363285755,5,32.50831139225643,428.4802051299664,PayPal,0
46,18,55.03226606692735,6,70.41549441089093,80.3761747980963,BankTransfer,1
33,11,79.31682550863414,4,3.2471407295595056,237.53398886167943,CreditCard,0
84,28,31.91573224948599,8,1.7652735836485745,290.60386282381387,PayPal,0
54,31,89.94682151050205,2,88.1608937676306,351.98279772347774,CreditCard,0
25,35,72.0408976209002,1,30.695197820868493,492.07193270391775,CreditCard,0
49,25,92.57162321065546,3,28.450876986520534,176.79237430284317,BankTransfer,0
61,3,98.3250471657519,2,2.397057728836116,462.3716472230692,PayPal,0
59,10,42.30756894335785,8,36.69152529459965,276.69906938547666,CreditCard,0
46,7,68.58158778443,5,38.99430408508056,415.14268318211424,BankTransfer,0
72,6,79.9654675471235,1,97.57177033504375,414.00371700837525,PayPal,0
70,7,83.50171980203827,5,12.45418990546171,342.3251088722299,BankTransfer,0
60,34,92.15410566132951,9,66.25036866683328,170.5777759438873,CreditCard,0
49,11,21.141834415449246,6,83.04846425069738,416.0277286048129,PayPal,0
75,15,48.33621457889666,1,88.3873492418455,471.89645225308794,BankTransfer,0
41,25,58.037571903153875,7,44.319379258081824,390.8750365612389,PayPal,0
82,10,57.658504035880384,0,50.32266906350611,344.34354841811324,PayPal,0
35,23,46.888250209837715,5,7.158798433250357,374.8409193118608,CreditCard,0
20,3,97.29957032015024,3,9.933985999109451,149.01889020730954,PayPal,0
57,19,24.51887752825619,2,27.189686101591736,490.43720386662244,BankTransfer,0
56,11,82.74323920542321,9,22.350974654531687,248.22828650854905,PayPal,0
72,33,42.03014110790467,5,38.47568682707444,315.7573235121793,BankTransfer,0
18,23,50.63827642360674,6,98.17770294931498,456.8742894537321,BankTransfer,0
27,22,31.253068520575027,3,90.40487594269052,206.03951912784947,BankTransfer,0
62,10,70.58075055796468,0,63.768766621281735,410.57328650927457,CreditCard,0
70,17,40.6110222575997,6,81.71338512266767,118.16570213773826,PayPal,1
65,24,41.78226334619518,2,7.261526540698471,395.4653035583033,CreditCard,0
66,28,66.1563229698276,3,67.56947092045006,468.9591812741285,PayPal,0
56,24,43.46566735260568,7,0.829132684115319,455.7662465606756,CreditCard,0
54,15,98.94280105858458,0,80.66370793634519,227.04355155425358,PayPal,0
22,33,98.68145789427273,1,89.00818670408096,150.92538839931632,CreditCard,0
57,10,75.1905511587749,9,71.41226039361018,405.42837557637915,PayPal,0
80,33,32.572140938136755,1,47.1789237920955,182.48324418772916,BankTransfer,0
63,23,62.83910136649568,7,11.653969331801829,236.38895800647794,PayPal,0
60,31,24.292491688756552,7,28.61106683951644,64.40103837100719,PayPal,1
50,9,54.91160805085781,5,18.09605612345404,215.97971168073883,CreditCard,0
19,34,25.502149193379957,5,33.35690169532122,134.45476169009498,BankTransfer,0
65,13,51.697951989549054,5,1.5998688999351862,371.110514574393,PayPal,0
52,34,88.01891025408982,7,87.52847793762093,118.65330299897917,BankTransfer,0
60,25,23.13482667226247,9,76.42973405255081,118.14802148424964,PayPal,1
60,7,78.82734245318912,2,40.44471795949241,322.33134994916514,CreditCard,0
60,26,74.29149093254811,7,44.35735701531732,95.03084103611599,CreditCard,1
64,6,96.85188500476691,3,69.73137617369373,433.86101069764493,BankTransfer,0
58,26,42.15400908905277,2,49.41557938764816,254.67642017923674,PayPal,0
61,34,52.78390070907417,0,91.43289621309498,318.3154143374506,BankTransfer,0
82,14,48.985311083797455,4,19.203758198437516,67.75414511567499,PayPal,1
81,8,33.41135270998464,3,68.2273656250303,67.70197677188143,PayPal,1
62,16,69.3438763391323,0,90.58273747644932,423.20589502236504,BankTransfer,0
20,20,88.94216770143984,7,33.89466144169839,150.50081454234044,CreditCard,0
40,35,94.37359522404282,9,49.14206793593648,105.41772773084432,BankTransfer,0
42,32,76.90310450629823,4,26.35675593984381,238.2274309308015,PayPal,0
62,27,60.96995730887318,0,64.59396769591788,274.83051580054575,PayPal,0
25,5,79.28371247597218,1,4.0675491453407435,261.0320435626841,BankTransfer,0
71,26,89.68353336903688,8,45.830753362054125,362.6756756586745,PayPal,0
80,26,33.75143839729876,7,69.87722540166192,50.78940016480991,CreditCard,1
47,21,79.17846816732143,1,14.516723131162767,426.228758560843,CreditCard,0
26,1,99.37098763063024,4,98.71430421790933,88.31699102293302,PayPal,0
59,11,50.52747791794233,6,5.448472667991311,88.26243359260214,BankTransfer,1
52,31,98.738144728346,8,33.78666884325966,423.30713894770753,CreditCard,0
64,12,37.314356485357614,5,65.55383994142878,51.63924421134124,PayPal,1
79,29,41.817608166211784,3,29.920673786306253,142.62764852383629,CreditCard,1
73,13,42.274700498543694,1,41.9325646257247,53.76293473847199,BankTransfer,1
65,9,68.29376752208384,5,28.68783479032845,155.51481971056415,BankTransfer,1
25,6,86.65921075557938,2,42.77339928807214,343.1653822901305,PayPal,0
74,6,99.68212560058294,3,14.109068598961215,169.89110603332813,CreditCard,1
37,11,84.48375694545075,4,25.478718826198087,95.7897014156169,PayPal,0
61,1,49.716078482837645,1,61.992428198664484,341.16413080521033,CreditCard,0
39,20,32.82985925357722,9,40.81306073008582,74.09696698902889,BankTransfer,1
29,27,91.21758406093117,3,32.78287895696174,322.36335537221976,PayPal,0
61,14,74.12777520387809,6,97.75997137794496,223.55314777182522,BankTransfer,0
47,25,31.389939344107603,4,15.518780534775612,449.8866163233232,BankTransfer,0
39,19,46.59350881133781,7,78.48850087150987,129.59172083683245,BankTransfer,0
19,10,69.3569065868638,2,12.22739132322741,285.1565653434806,CreditCard,0
51,13,56.571402982957224,2,20.86414789954295,259.7093331764314,CreditCard,0
58,28,47.160716431568076,1,8.517827886545515,284.14148709415474,CreditCard,0
61,14,58.79192430598501,6,95.93574573843361,313.8899276906566,CreditCard,0
69,9,81.14170617141832,0,59.04985809403836,333.94754965832914,BankTransfer,0
72,35,86.69851072062075,9,10.936651017511112,241.8543001172994,BankTransfer,0
69,4,62.21896982801492,3,21.139285067281754,284.4013070903547,PayPal,0
63,7,31.211012288976654,7,30.619069887155547,201.61473636216814,PayPal,0
22,15,86.68858788661917,3,84.19360072773615,304.290722293823,CreditCard,0
74,18,56.838297305553354,6,48.23390572951879,184.52575082142914,PayPal,1
66,10,91.92780047258881,8,16.042226809156002,343.18597737324495,BankTransfer,0
38,18,89.84094516319632,9,23.57702541567154,227.03927614564205,CreditCard,0
34,21,32.030596061709964,5,63.16652918679395,486.1277204437205,PayPal,0
71,8,48.416846808195956,7,50.333078655777875,221.80110153352035,CreditCard,0
84,15,44.54163755025444,8,69.05773390547361,253.7262004967244,PayPal,0
38,22,96.27527112931828,1,25.245619771123195,50.68202311630634,BankTransfer,1
74,33,65.26496503296485,7,66.87010898791314,230.35531665305857,BankTransfer,0
42,35,98.58339180299308,6,7.500689792893322,126.57708081142702,PayPal,1
61,4,49.177525397166384,9,56.9151739545521,306.65205627556435,BankTransfer,0
81,30,90.78370686963163,0,17.667428119073648,185.96496202334524,BankTransfer,1
33,23,92.91914527942309,1,83.43673148386551,318.3402354077554,PayPal,0
42,16,94.50231181263987,5,27.37771310336895,451.00119850980826,PayPal,0
79,34,48.93287124720243,2,88.94537871241639,127.24936899980818,CreditCard,1
21,18,44.61706883149467,4,72.81237295429638,257.1154326020835,CreditCard,0
37,15,25.818220858650307,0,18.359898373715,458.6455542665377,PayPal,0
30,4,69.78773935207936,3,79.1756527617257,135.36537836947792,BankTransfer,0
62,33,25.67458545850976,4,68.50379550452158,204.05999458296657,BankTransfer,0
27,17,64.93059630181591,5,79.10014335252714,436.57812946860065,CreditCard,0
81,5,45.925534007194,9,98.98936505279816,331.661935176624,PayPal,0
64,32,24.49224293557185,1,29.071828792927555,334.300245697522,BankTransfer,0
31,25,95.56301180818922,8,85.3340413201162,308.23058097123004,PayPal,0
63,13,87.48646898509178,7,42.84886685816728,439.1659360502181,PayPal,0
25,24,81.48266271315248,8,85.80271783483047,235.71675030149882,CreditCard,0
59,14,86.52963077137359,4,73.3918032532592,209.33662845361332,CreditCard,0
34,23,53.0217083928715,1,47.4902158299773,351.0999982710333,PayPal,0
68,24,39.192122955404294,5,3.741584622668004,410.72781520312253,PayPal,0
57,24,33.667214955967154,6,35.20694432720673,88.89732101115553,PayPal,1
53,23,75.93673707869888,5,22.81641377066903,77.55556635757185,CreditCard,1
46,19,82.76857476628015,8,94.05474799018721,416.0938493992272,PayPal,0
55,25,30.04661664317041,6,95.20184724273408,474.4509865977394,CreditCard,0
19,13,96.55560558051748,2,18.549522063998158,400.73944510990606,BankTransfer,0
48,12,67.97384874791115,0,73.04626862016231,497.46129817264216,CreditCard,0
52,14,79.4658118033166,1,14.272405205646098,480.8745441372402,PayPal,0
21,1,36.29240600079511,1,93.30324244978613,382.32793760559997,PayPal,0
51,16,77.74470364049486,0,47.586467361380244,335.8255473747686,CreditCard,0
61,26,20.581783517500483,1,24.713037310039955,214.15256496827226,PayPal,0
19,34,67.64136603791232,9,16.32841947607897,151.50596889692386,PayPal,0
74,27,84.63849729478139,1,66.74925329978139,480.3661593529662,PayPal,0
67,12,23.959743102020717,5,93.82495229294763,98.01835923730359,CreditCard,1
58,30,49.61522651102393,1,67.02942623267344,457.43379741532203,CreditCard,0
59,11,31.789406355482583,5,88.68502700501014,353.72839907463793,BankTransfer,0
72,22,75.35925563826666,1,15.508412477059386,121.74985692417005,PayPal,1
65,25,74.13538637569161,3,59.83491683582347,197.01986371199754,PayPal,0
83,14,51.02611401420097,4,23.112262797377337,72.57065973226534,BankTransfer,1
59,34,51.53796055418991,9,60.99623732720658,400.8533167113056,BankTransfer,0
56,10,54.554432877724715,1,12.884986874232974,338.03579097320875,PayPal,0
30,35,96.5898255271582,3,16.78537360929998,397.87637383064424,BankTransfer,0
46,24,42.92327129237191,0,85.90718042993012,486.9291272760212,BankTransfer,0
43,3,80.70563196360945,0,68.4839422033049,139.47595988179094,BankTransfer,0
71,2,84.5784118651578,8,48.06677028951082,341.8697614179282,PayPal,0
81,30,56.81890417629432,1,98.14300968377232,228.52819380129876,CreditCard,0
51,32,73.31202860457118,6,1.039952512087572,201.04737264565867,CreditCard,0
26,5,77.08946689439126,4,95.81666892583883,277.5721297029038,BankTransfer,0
64,26,65.48785845939985,2,32.345715939498874,251.86397381057319,PayPal,0
63,8,44.3672482394415,0,93.74923381888674,289.5681516190714,CreditCard,0
40,4,62.63155587272355,7,72.16409006271411,432.9165827172127,CreditCard,0
32,8,34.51565937530229,1,58.0335406439103,52.15396709357119,CreditCard,0
18,21,66.03103426543231,1,67.28600706497375,108.00440282788975,BankTransfer,0
68,25,87.5422599458092,8,29.82270790447188,475.1323563771804,CreditCard,0
72,25,31.532743670196375,9,14.945363227476028,296.1808399352763,CreditCard,0
68,34,53.132200433506675,9,69.83782519701249,228.96582080515955,BankTransfer,0
27,17,42.71747214489652,2,16.537270835333285,72.70038601020462,CreditCard,1
51,10,41.44757989287362,2,23.149306356626177,271.0055927557107,CreditCard,0
58,29,46.9226554828918,6,89.91549966718992,405.4543231164317,PayPal,0
58,15,36.32660708757606,7,72.13123158205565,76.73541442926884,PayPal,1
25,31,58.94898827996843,6,39.96128550572897,248.3034502003646,PayPal,0
44,11,27.086647921680303,6,97.0799711803214,120.33086513329812,CreditCard,0
47,34,90.41235802706711,5,8.42924294189843,448.18818299303064,CreditCard,0
68,29,68.43675246997427,3,98.35785926330153,157.02525274159206,BankTransfer,0
75,7,92.34191311049848,2,39.560048112636814,308.0087660871814,CreditCard,0
35,7,32.294741807623055,1,7.17599868859029,480.3256866659898,CreditCard,0
28,22,81.94926399628841,9,34.81972339161432,242.3809209415445,BankTransfer,0
61,25,91.09376397270674,0,22.405146364019267,61.20632338651644,PayPal,1
80,16,45.6369450294163,5,45.60945985264907,155.57244755806263,CreditCard,1
83,12,86.27156267357766,5,92.51687046633862,97.8442647398351,BankTransfer,1
37,25,93.31193000726711,0,15.062414203638873,280.286538792457,CreditCard,0
24,19,76.06605175261845,8,99.31455379655891,410.2244949960771,CreditCard,0
23,25,46.4986121470929,3,60.161298407370154,418.92643297993664,BankTransfer,0
84,24,67.57211710313237,8,23.65188455176043,455.6185656430106,CreditCard,0
58,35,65.37649919616436,0,42.441968636830865,439.7402615447176,BankTransfer,0
58,6,67.04272109719875,5,97.64778837550824,296.9183787678162,PayPal,0
42,15,60.77590780682979,6,50.68446188511771,381.3285658931826,BankTransfer,0
70,32,61.63401699304748,4,94.15940430894364,434.2305569226291,CreditCard,0
40,18,33.64703105216658,7,92.50522786960751,101.7786939554448,CreditCard,0
59,35,74.10999615694465,1,67.3008800424151,490.03878347763566,PayPal,0
24,1,48.225232205622454,6,65.42620839148218,479.6995284841827,CreditCard,0
69,20,68.25596577273805,9,33.58204281799565,375.65166300439887,BankTransfer,0
57,28,43.892276330910185,1,4.717156371020092,360.3306026106598,CreditCard,0
42,29,76.38460283858932,2,33.743599923558456,245.73640217488983,CreditCard,0
49,6,67.78688626429931,8,82.05396094395057,236.15050591395067,BankTransfer,0
38,26,77.95829148381151,7,44.52345802300489,259.1931301400391,BankTransfer,0
36,4,79.89709275954193,9,77.1022473450178,93.86945359505893,BankTransfer,0
53,7,78.11728018553843,7,54.80523760027758,69.73815882434045,CreditCard,1
62,21,89.79834169319227,2,28.37865499222165,287.9146893529967,CreditCard,0
40,11,96.9585931550101,8,84.52663628054074,160.89517914584798,PayPal,0
49,2,57.43463148581291,0,32.886529256776285,373.11801519579467,CreditCard,0
68,22,41.76019285246745,4,80.80828406592707,158.06464942359787,BankTransfer,0
36,14,60.188033055097904,4,20.12046658162693,375.1985505156003,PayPal,0
25,12,26.810151921257763,3,83.44690460319639,155.83492944083872,PayPal,0
29,26,47.18170779233713,8,38.276806952866,347.24298218868415,BankTransfer,0
81,5,45.14989389929151,9,4.86362303607879,499.57886686380016,PayPal,0
75,1,67.50583759991409,3,33.53099340448233,345.57303672462194,CreditCard,0
76,31,46.25037774367941,1,70.46870883449952,152.34093566129712,CreditCard,1
56,29,74.12974208193702,2,13.342912959079566,86.34942836862699,PayPal,1
59,10,59.173235224532725,2,31.19396912954181,77.38507275117688,PayPal,1
82,18,91.66153160529711,3,77.71296369548591,467.49101443292943,BankTransfer,0
52,16,29.860839263464023,5,17.666864618404244,343.15396949125176,BankTransfer,0
60,17,20.813733173503017,7,72.60417787898645,449.09786481475624,PayPal,0
70,25,57.75855616549897,2,67.0589898770963,292.45137951464096,CreditCard,0
21,18,40.899530841889195,8,53.439345038843996,192.6689193061544,BankTransfer,0
58,21,53.937033969035355,0,30.365823481758436,249.46472986800845,BankTransfer,0
57,10,98.66807438249089,7,93.36368432007235,91.02362081432736,CreditCard,1
43,32,94.56855521429239,9,28.94943990037757,140.77825784162408,PayPal,0
18,8,49.093078692901614,8,39.86927990558632,194.0645398986875,BankTransfer,0
52,27,75.05503630070974,3,6.835695168767342,174.76346538768104,PayPal,1
83,23,46.72864423199034,7,12.656670592706377,93.4160773810697,PayPal,1
61,33,52.935271231105965,5,75.72645809307772,353.24220778656314,CreditCard,0
55,5,24.668031161950232,2,95.69826197907729,356.63029012251536,CreditCard,0
60,19,30.30044616945906,4,34.821721114934654,114.03079186278565,PayPal,1
70,20,81.34534141838205,1,41.793902129144534,297.96701999806896,BankTransfer,0
19,11,97.87659750795926,4,80.54047773109373,153.43583067723807,BankTransfer,0
41,32,81.61602260671424,7,31.093683448929376,270.0965836724844,BankTransfer,0
40,7,93.32825713155177,7,44.64113727163098,262.23983684226476,PayPal,0
82,7,44.808951421119815,1,78.42175740652951,59.94019406943285,BankTransfer,1
49,26,49.9301834327862,7,34.25340649254296,163.56522847127064,BankTransfer,0
70,19,24.57294192099214,4,49.14457690786226,378.9032668753222,CreditCard,0
82,16,24.59662260357767,7,97.79112921586467,138.94724287163325,BankTransfer,1
26,29,96.23433772952534,0,33.652616854492976,488.31132783890877,CreditCard,0
42,6,37.25405129806366,4,60.82327360815468,475.31173964419094,PayPal,0
80,8,38.12477840598664,3,57.904175206620714,233.78294697816298,CreditCard,0
43,13,41.475192415094,0,52.25345631698529,102.40687984410403,CreditCard,0
69,20,44.805560080057695,3,31.430369335573637,324.28260791732305,CreditCard,0
60,33,59.50639286812568,7,53.2178715124534,170.72199880492855,PayPal,0
23,5,52.25811841683721,1,86.73413575858231,355.2318337657988,PayPal,0
55,8,24.104163823286335,6,25.000530405620225,117.39615295960067,BankTransfer,1
22,3,43.32933198389584,7,70.31028748185523,151.49512243510122,CreditCard,0
80,24,57.975000714188106,3,69.66035660370949,440.90977675448033,CreditCard,0
60,13,86.89838546886536,1,73.6772803164068,470.18520460040213,PayPal,0
30,33,98.1078509144246,9,36.51568551697358,431.47230267460026,BankTransfer,0
34,33,30.323375177274514,2,81.71097346186968,123.76222430685446,BankTransfer,0
75,4,44.55746585554526,3,23.782515324383613,71.24443905120847,BankTransfer,1
31,22,23.397190573820748,0,55.13690728925679,141.7380521133946,PayPal,0
29,28,33.950387433760966,9,57.044369097180855,235.8911383381308,BankTransfer,0
57,27,77.56496261023375,4,14.154412597047529,476.9615355862024,BankTransfer,0
18,4,85.76381074295642,5,96.87161931969723,432.95289472413407,PayPal,0
42,15,26.009267800486178,6,10.574365841103095,416.29755639207514,BankTransfer,0
45,29,78.77177765189927,2,69.91013551558736,183.74949149205997,PayPal,0
48,22,53.649939613445156,4,64.36548433301807,138.5852755310505,PayPal,0
42,34,51.86262485385332,3,83.24144257748485,192.49257008183463,CreditCard,0
70,23,98.92574396282794,0,29.95403017916778,371.4322027272681,BankTransfer,0
50,21,49.32341417678306,2,43.59607584813965,459.8949820959081,BankTransfer,0
80,8,28.038839540778106,1,41.301364861092125,60.41051010960576,BankTransfer,1
79,29,34.9809570213136,9,25.15371899530141,250.0046398878662,BankTransfer,0
65,11,70.14425554316333,3,50.00480631120077,227.784106854984,PayPal,0
26,11,78.7475741264539,5,42.40793268322945,425.2550641642312,PayPal,0
21,18,69.14008779857903,1,2.0409984163060058,435.07713141453274,BankTransfer,0
70,13,80.48506067644722,1,97.77158053311341,376.73877231603603,PayPal,0
78,34,60.170708973429576,8,90.41879025020694,313.64068056934536,BankTransfer,0
77,31,70.72402947156759,7,32.70817316066853,97.51287615252019,PayPal,1
77,22,20.20938401866899,1,17.33000942316477,212.0290700850472,CreditCard,0
83,15,21.9037537248973,8,87.81188343407167,175.91123323025388,CreditCard,0
25,2,46.78188140089247,7,6.026464656693964,234.40501718968872,BankTransfer,0
62,4,41.39009037322964,4,46.59214786856396,401.0686381718833,PayPal,0
50,32,53.010073642218025,1,90.11009729156618,328.40076975995026,BankTransfer,0
51,28,61.57751185885353,9,33.651922714613114,451.58842036073804,PayPal,0
19,23,35.18931282853054,4,13.257733962756046,201.7971576034817,BankTransfer,0
21,17,90.33917027824484,2,30.724526742650248,129.07165433697028,BankTransfer,0
57,15,55.18795063109238,6,96.5740776350716,403.3911177696164,BankTransfer,0
80,34,59.29594164520264,3,59.635090310066104,137.73623871354727,CreditCard,1
80,13,26.989213578307076,7,91.8083895688116,337.00096798088606,BankTransfer,0
45,33,39.764828017639275,3,66.64414395585038,464.23608110315837,PayPal,0
76,6,83.47150211454326,6,84.13924866648553,329.81067199644247,CreditCard,0
65,18,58.96813343168287,8,10.752557579738365,428.54057086998114,CreditCard,0
43,9,40.58379596680208,6,70.38654476725095,307.14828625310844,BankTransfer,0
43,20,26.880315009674902,6,40.77468587158924,386.42005584182,CreditCard,0
82,9,86.49345624590977,2,48.44930164349665,312.9087054304467,CreditCard,0
33,14,85.12207306960562,7,35.91029830400016,291.70834416875437,CreditCard,0
25,9,52.69772542935044,0,77.8026322973894,429.9709833748689,PayPal,0
41,35,34.110963601337474,8,85.03579594956211,99.39104506934714,CreditCard,0
58,6,56.25580643220813,2,87.91239370367731,125.71347191230804,PayPal,0
56,18,42.948363243671636,7,16.64105622658211,132.4468975271635,PayPal,1
55,19,60.708342408292026,5,27.820047744522757,225.0163053837905,CreditCard,0
78,2,53.54484043099735,5,36.91559744573388,392.69916260508705,CreditCard,0
67,7,64.02747594820795,9,65.28258778017057,302.9624113642544,CreditCard,0
48,27,71.60136709366085,2,98.1745269368327,261.19235454912814,BankTransfer,0
55,12,40.212716485239724,6,17.475969271529333,294.0029811256334,CreditCard,0
49,13,54.809448492630594,0,39.24718814490104,408.78840065542386,PayPal,0
67,35,63.30382910971547,1,54.493902529068414,226.1565898184803,PayPal,0
65,9,32.4925817745723,2,21.28643585846146,168.85894801368056,PayPal,1
71,30,55.43845620657322,8,60.81232071104844,481.26605604514856,CreditCard,0
26,27,46.00785618716699,2,21.62767383858576,402.39418703061756,CreditCard,0
36,20,80.59959553837899,3,41.4603269695193,430.11846285826095,BankTransfer,0
43,8,49.36597264877486,0,14.351588382183845,399.4955713067803,BankTransfer,0
